"projectID";"topic";"title"
"251761";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"630988";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"305410";"ERC-SG-PE8";"ERC Starting Grant - Products and process engineering"
"252966";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"303180";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"618589";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"220157";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"224892";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"321428";"SiS.2012.2.2.3-1";"Research on the use and development of formative and  summative assessment methodologies in mathematics, science and technology in primary and secondary education"
"266638";"SiS-2010-2.1.1.1";"Implementing structural change in research organisations/universities"
"200234";"HEALTH-2007-2.2.1-6";"Neuron-glia interactions in health and disease"
"246763";"ERC-AG-ID1";"ERC Advanced Grant Interdisciplinary Panel"
"293731";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"313339";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"327455";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"622428";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"220432";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"256513";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"263575";"ERC-SG-SH4";"ERC Starting Grant - The Human Mind and its complexity"
"601783";"HEALTH.2013.2.3.1-1";"Drugs and vaccines for infections that have developed or are at the risk of developing significant anti-microbial resistance"
"330432";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"326054";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"339918";"ERC-AG-PE2";"ERC Advanced Grant - Fundamental constituents of matter"
"237314";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"296371";"ICT-2011.4.1";"SME initiative on Digital Content and Languages"
"285073";"SEC-2011.1.4-1";"Understanding of unintended consequences of global illicit-drug control measures – Capability Project"
"307605";"ERC-SG-PE2";"ERC Starting Grant - Fundamental constituents of matter"
"285621";"SEC-2011.5.3-4";"Video archive search– Capability Project"
"270247";"ICT-2009.2.1";"Cognitive Systems and Robotics"
"627982";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"230313";"ERC-AG-SH4";"ERC Advanced Grant - The Human Mind and its complexity"
"219821";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"322099";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"221249";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"332772";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"247599";"FP7-PEOPLE-2009-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"238665";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"618961";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"281359";"ERC-SG-LS2";"ERC Starting Grant - Genetics,Genomics,Bioinformatics and Systems Biology"
"283148";"ENERGY.2011.5.2-1";"Understanding the long-term fate of geologically stored CO2"
"252086";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"300150";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"273567";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"263361";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"275045";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"220798";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"258023";"ERC-SG-PE1";"ERC Starting Grant - Mathematical foundations"
"235249";"FP7-PEOPLE-IIF-2008";"Marie Curie Action: ""International Incoming Fellowships"""
"334011";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"612707";"FP7-PEOPLE-2013-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"283870";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"257099";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"295025";"INCO.2011-6.1";"Eastern Europe and South Caucasus: Moldova, Georgia, Ukraine, Belarus, Armenia, Azerbaijan"
"219223";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"330623";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"206205";"ERC-SG-LS5";"ERC Starting Grant - Neurosciences and neural disorders"
"224854";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"291049";"ERC-AG-PE8";"ERC Advanced Grant - Products and process engineering"
"307370";"ERC-SG-PE2";"ERC Starting Grant - Fundamental constituents of matter"
"239748";"ERC-SG-PE1";"ERC Starting Grant - Mathematical foundations"
"274523";"FP7-PEOPLE-2010-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"278248";"ERC-SG-PE8";"ERC Starting Grant - Products and process engineering"
"267184";"ERC-AG-PE1";"ERC Advanced Grant - Mathematical foundations"
"281749";"ERC-SG-LS6";"ERC Starting Grant - Immunity and infection"
"282687";"ENV.2011.1.2.1-1";"Environmental change and its effects on atopic diseases (allergies, asthma, eczema) in Europe"
"258593";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"320769";"ERC-AG-PE2";"ERC Advanced Grant - Fundamental constituents of matter"
"622882";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"230869";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"259391";"ERC-SG-PE9";"ERC Starting Grant - Universe sciences"
"627243";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"214898";"ICT-2007.1.2";"Service and software architectures, infrastructures and engineering"
"239479";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"272282";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"263783";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"334021";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"288945";"SiS.2011.1.3.1-1";"Reinforcing European strategies on access, dissemination and preservation of scientific information in the digital age"
"298449";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"247273";"FP7-PEOPLE-2009-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"320659";"ERC-AG-PE4";"ERC Advanced Grant - Physical and Analytical Chemical sciences"
"627227";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"279519";"ERC-SG-PE4";"ERC Starting Grant - Physical and Analytical Chemical sciences"
"316532";"FP7-PEOPLE-2012-NIGHT";"Marie-Curie Action: ""Researchers' Night"""
"606554";"SME-2013-1";"Research for SMEs"
"217877";"PEOPLE-2007-3-1-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"276869";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"298073";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"253602";"FP7-PEOPLE-2009-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"316655";"FP7-PEOPLE-2012-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"340081";"ERC-AG-LS1";"ERC Advanced Grant - Molecular and Structural Biology and Biochemistry"
"618610";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"237238";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"300303";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"200733";"ERC-SG-PE4";"ERC Starting Grant - Physical and Analytical Chemical sciences"
"249869";"ERC-AG-LS2";"ERC Advanced Grant - Genetics, Genomics, Bioinformatics and Systems Biology"
"339179";"ERC-AG-SH1";"ERC Advanced Grant - Individuals, institutions and markets"
"630069";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"220226";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"235745";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"279705";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"291244";"ERC-AG-PE1";"ERC Advanced Grant - Mathematical foundations"
"256366";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"329774";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"221066";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"267426";"ERC-AG-PE5";"ERC Advanced Grant - Materials and Synthesis"
"236802";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"625388";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"297917";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"207667";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"232971";"ERC-AG-LS8";"ERC Advanced Grant - Evolutionary, population and environmental biology"
"627322";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"259705";"ERC-SG-PE1";"ERC Starting Grant - Mathematical foundations"
"221515";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"622906";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"339541";"ERC-AG-LS5";"ERC Advanced Grant - Neurosciences and neural disorders"
"251871";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"302807";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"235226";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"626843";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"301166";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"249587";"ERC-AG-SH6";"ERC Advanced Grant - The study of the human past"
"263067";"ERC-SG-SH4";"ERC Starting Grant - The Human Mind and its complexity"
"323027";"ERC-AG-LS3";"ERC Advanced Grant - Cellular and Developmental Biology"
"300407";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"262111";"INFRA-2010-2.2.9";"EMFL (European Magnetic Field Laboratory)."
"626449";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"632226";"ERC-OA-2013-PoC";"European Research Council ERC Proof of Concept"
"235510";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"625631";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"246858";"ERC-AG-PE6";"ERC Advanced Grant - Computer science and informatics"
"221152";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"329156";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"254216";"FP7-PEOPLE-2009-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"320969";"ERC-AG-PE5";"ERC Advanced Grant - Materials and Synthesis"
"631706";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"264361";"FP7-PEOPLE-2010-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"628574";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"221850";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"236861";"FP7-PEOPLE-IIF-2008";"Marie Curie Action: ""International Incoming Fellowships"""
"618418";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"609750";"FP7-PEOPLE-2013-NIGHT";"Marie-Curie Action: ""Researchers' Night"""
"604733";"SME-2013-2";"Research for SME Associations"
"618149";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"630665";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"230113";"ERC-AG-ID1";"ERC Advanced Grant Interdisciplinary Panel"
"327051";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"273406";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"237210";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"254162";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"328008";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"228971";"NMP-2008-1.1-1";"Converging sciences and technologies (nano, bio, info and/or cogni)"
"294401";"ERC-AG-LS3";"ERC Advanced Grant - Cellular and Developmental Biology"
"320403";"ERC-AG-PE4";"ERC Advanced Grant - Physical and Analytical Chemical sciences"
"327706";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"206947";"ERC-SG-LS5";"ERC Starting Grant - Neurosciences and neural disorders"
"279102";"HEALTH.2011.1.4-1";"Regenerative medicine clinical trials"
"626320";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"300137";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"249546";"ERC-AG-SH1";"ERC Advanced Grant - Individuals, institutions and markets"
"623127";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"249872";"ERC-AG-LS8";"ERC Advanced Grant - Evolutionary, population and environmental biology"
"310912";"ERC-SG-LS6";"ERC Starting Grant - Immunity and infection"
"277691";"ERC-SG-PE1";"ERC Starting Grant - Mathematical foundations"
"294231";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"304165";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"284080";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"340956";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"305746";"HEALTH.2012.2.4.3-1";"Innovative approach to manage diabetes"
"631616";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"295663";"ERC-AG-SH4";"ERC Advanced Grant - The Human Mind and its complexity"
"274081";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"220150";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"328531";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"611362";"FP7-PEOPLE-2013-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"221104";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"263557";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"339703";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"321067";"ERC-AG-PE9";"ERC Advanced Grant - Universe sciences"
"331032";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"627288";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"240500";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"268904";"ERC-AG-LS8";"ERC Advanced Grant - Evolutionary, population and environmental biology"
"338065";"ERC-SG-SH4";"ERC Starting Grant - The Human Mind and its complexity"
"330364";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
